证券代码,证券简称,行业名称,总市值,区间涨跌幅
600285.SH,羚锐制药,医药,"4,746,883,173.12",-12.7027
600287.SH,江苏舜天,商贸零售,"2,625,144,404.74",1.2788
600288.SH,大恒科技,电子,"4,485,936,000.00",-12.299
600289.SH,*ST信通,通信,"2,978,565,765.68",33.711
600290.SH,*ST华仪,电力设备及新能源,"2,089,734,655.25",-3.169
600291.SH,西水股份,非银行金融,"5,673,004,121.82",-42.2692
600292.SH,远达环保,电力及公用事业,"5,840,510,337.20",33.1305
600293.SH,三峡新材,建材,"3,294,811,930.64",-9.5541
600295.SH,鄂尔多斯,钢铁,"13,369,039,018.16",24.5964
600297.SH,广汇汽车,汽车,"22,871,050,935.00",-13.4969
600298.SH,安琪酵母,食品饮料,"40,338,762,159.85",61.1986
600299.SH,安迪苏,基础化工,"30,064,113,270.33",2.7077
600300.SH,维维股份,食品饮料,"7,373,520,000.00",49.4915
600301.SH,ST南化,基础化工,"1,570,789,575.20",-2.907
600302.SH,标准股份,机械,"1,577,804,706.24",-9.5238
600303.SH,曙光股份,汽车,"2,905,098,107.30",22.8884
600305.SH,恒顺醋业,食品饮料,"21,493,347,765.76",81.5245
600306.SH,*ST商城,商贸零售,"979,764,049.00",-3.3392
600307.SH,酒钢宏兴,钢铁,"10,459,806,898.08",-18.932
600308.SH,华泰股份,轻工制造,"5,931,212,008.52",14.3937
600309.SH,万华化学,基础化工,"280,536,361,033.10",63.6959
600310.SH,桂东电力,电力及公用事业,"4,270,073,480.24",-2.4543
600311.SH,*ST荣华,有色金属,"1,124,864,000.00",-50.1475
600312.SH,平高电气,电力设备及新能源,"9,620,572,080.81",10.429
600313.SH,农发种业,农林牧渔,"6,449,904,031.48",111.3475
600315.SH,上海家化,基础化工,"23,559,438,769.75",13.0188
600316.SH,洪都航空,国防军工,"34,421,496,576.00",268.5203
600317.SH,营口港,交通运输,"16,894,485,637.83",4.2769
600318.SH,新力金融,综合金融,"4,979,634,961.30",38.7508
600319.SH,ST亚星,基础化工,"1,574,814,060.00",7.7754
600320.SH,振华重工,机械,"14,001,746,683.35",-8.7718
600321.SH,正源股份,建材,"3,141,944,000.00",-3.6822
600322.SH,天房发展,房地产,"2,565,224,000.00",-22.6667
600323.SH,瀚蓝环境,电力及公用事业,"18,474,625,473.98",38.7871
600325.SH,华发股份,房地产,"13,126,761,619.20",-16.6771
600326.SH,西藏天路,建筑,"6,411,309,434.86",-3.8515
600327.SH,大东方,汽车,"3,645,291,614.16",37.1099
600328.SH,中盐化工,基础化工,"6,378,046,182.72",-16.605
600329.SH,中新药业,医药,"11,241,510,637.60",29.176
600330.SH,天通股份,有色金属,"9,806,206,783.20",22.9862
600331.SH,宏达股份,有色金属,"4,429,760,000.00",-17.1103
600332.SH,白云山,医药,"44,066,426,318.40",-17.4068
600333.SH,长春燃气,电力及公用事业,"5,134,128,666.12",62.1154
600335.SH,国机汽车,汽车,"7,269,808,001.49",-12.9514
600336.SH,澳柯玛,家电,"7,696,134,880.47",122.3417
600337.SH,美克家居,轻工制造,"8,021,148,221.44",2.4831
600338.SH,西藏珠峰,有色金属,"8,529,580,867.44",-25.36
600339.SH,中油工程,石油石化,"16,135,296,191.19",-13.3798
600340.SH,华夏幸福,房地产,"49,665,111,139.98",-39.2625
600343.SH,航天动力,国防军工,"5,941,701,099.88",1.7486
600345.SH,长江通信,通信,"3,587,760,000.00",-19.2456
600346.SH,恒力石化,石油石化,"198,995,350,950.22",81.0253
600348.SH,阳泉煤业,煤炭,"13,468,000,000.00",7.9218
600350.SH,山东高速,交通运输,"29,107,553,434.85",30.5569
600351.SH,亚宝药业,医药,"3,819,200,114.08",-14.6179
600352.SH,浙江龙盛,基础化工,"43,854,913,472.80",-5.2097
600353.SH,旭光电子,电子,"2,881,716,000.00",-4.5552
600354.SH,*ST敦种,农林牧渔,"2,280,104,985.60",-16.763
600355.SH,精伦电子,通信,"1,205,618,540.00",-28.1525
600356.SH,恒丰纸业,轻工制造,"2,482,457,751.18",8.6813
600358.SH,*ST联合,消费者服务,"1,479,464,413.80",-30.2381
600359.SH,新农开发,农林牧渔,"3,368,758,200.60",61.426
600360.SH,华微电子,电子,"7,797,597,868.48",23.5056
600361.SH,华联综超,商贸零售,"2,636,599,355.28",6.0952
600362.SH,江西铜业,有色金属,"55,277,633,282.37",17.3371
600363.SH,联创光电,电子,"10,904,113,395.00",56.9619
600365.SH,ST通葡,食品饮料,"988,000,000.00",-41.0501
600366.SH,宁波韵升,有色金属,"6,102,831,658.57",-6.7479
600367.SH,红星发展,基础化工,"2,075,478,093.00",-6.7426
600368.SH,五洲交通,交通运输,"4,052,275,444.80",-18.6904
600369.SH,西南证券,非银行金融,"34,022,958,714.88",0.4368
600370.SH,三房巷,纺织服装,"10,971,499,221.00",-0.6148
600371.SH,万向德农,农林牧渔,"4,505,701,200.00",65.1019
600372.SH,中航电子,国防军工,"35,189,910,336.25",28.5363
600373.SH,中文传媒,传媒,"13,726,795,473.47",-22.4368
600375.SH,汉马科技,汽车,"4,295,874,814.81",65.1709
600376.SH,首开股份,房地产,"15,193,639,275.38",-21.0533
600377.SH,宁沪高速,交通运输,"43,803,842,217.40",-15.1498
600378.SH,昊华科技,石油石化,"18,619,762,037.10",5.9437
600379.SH,宝光股份,电力设备及新能源,"2,113,290,009.60",12.7569
600380.SH,健康元,医药,"27,401,812,991.28",37.0782
600381.SH,青海春天,食品饮料,"4,179,872,475.92",32.0965
600382.SH,广东明珠,综合,"4,394,361,349.55",4.49
600383.SH,金地集团,房地产,"60,992,024,057.72",-2.9113
600385.SH,ST金泰,有色金属,"779,043,598.48",-32.7366
600386.SH,北巴传媒,传媒,"2,854,656,000.00",-3.8918
600387.SH,海越能源,石油石化,"2,981,614,612.48",-23.8554
600388.SH,龙净环保,电力及公用事业,"9,535,946,739.00",-6.6245
600389.SH,江山股份,基础化工,"6,079,590,000.00",5.1246
600390.SH,五矿资本,非银行金融,"30,496,883,812.02",-17.0005
600391.SH,航发科技,国防军工,"8,094,772,078.84",77.5525
600392.SH,盛和资源,有色金属,"14,251,956,584.04",-10.4741
600393.SH,粤泰股份,房地产,"5,072,495,740.00",-25.9259
600395.SH,盘江股份,煤炭,"13,025,258,146.07",37.2101
600396.SH,金山股份,电力及公用事业,"4,123,579,087.60",50.5376
600397.SH,安源煤业,煤炭,"3,395,562,395.26",21.6312
600398.SH,海澜之家,纺织服装,"26,392,692,700.40",-16.9837
600399.SH,ST抚钢,钢铁,"28,141,867,000.00",332.4242
600400.SH,红豆股份,纺织服装,"7,954,426,703.68",-5.1528
600403.SH,大有能源,煤炭,"14,775,220,644.36",51.1095
600405.SH,动力源,电力设备及新能源,"3,047,577,395.56",15.6448
600406.SH,国电南瑞,电力设备及新能源,"121,736,512,727.58",26.0072
600408.SH,ST安泰,煤炭,"2,738,496,000.00",14.2857
600409.SH,三友化工,基础化工,"17,650,187,780.40",39.839
600410.SH,华胜天成,计算机,"9,723,878,939.55",-13.9958
600415.SH,小商品城,商贸零售,"29,992,110,109.76",43.7097
600416.SH,*ST湘电,电力设备及新能源,"18,973,436,559.50",180.9524
600418.SH,江淮汽车,汽车,"22,151,751,768.90",133.5443
600419.SH,天润乳业,食品饮料,"3,916,178,333.46",21.3604
600420.SH,现代制药,医药,"9,632,869,473.08",6.009
600421.SH,ST华嵘,机械,"1,897,320,000.00",18.8725
600422.SH,昆药集团,医药,"6,475,504,267.26",-18.7639
600423.SH,ST柳化,基础化工,"2,004,724,515.26",-24.6246
600425.SH,青松建化,建材,"5,101,523,318.20",-6.0914
600426.SH,华鲁恒升,基础化工,"61,455,205,355.00",93.6421
600428.SH,中远海特,交通运输,"9,638,461,961.79",20.0535
600429.SH,三元股份,食品饮料,"7,442,860,407.22",-8.3389
600433.SH,冠豪高新,轻工制造,"5,403,090,632.75",29.6743
600435.SH,北方导航,国防军工,"12,927,297,600.00",4.3269
600436.SH,片仔癀,医药,"147,209,399,240.00",123.1734
600438.SH,通威股份,电力设备及新能源,"166,332,205,398.80",185.5201
600439.SH,瑞贝卡,纺织服装,"2,897,882,726.40",-28.0813
600444.SH,国机通用,基础化工,"1,374,901,941.48",-9.5504
600446.SH,金证股份,计算机,"13,655,190,481.08",-22.7836
600448.SH,华纺股份,纺织服装,"2,324,034,552.78",-18.1843
600449.SH,宁夏建材,建材,"6,302,426,133.56",22.8542
600452.SH,涪陵电力,电力设备及新能源,"7,248,550,400.00",26.686
600455.SH,博通股份,计算机,"1,239,791,300.00",-43.5438
600456.SH,宝钛股份,有色金属,"21,001,268,817.00",102.5733
600458.SH,时代新材,基础化工,"6,615,056,772.48",17.2352
600459.SH,贵研铂业,有色金属,"11,314,752,084.35",72.7712
600460.SH,士兰微,电子,"33,182,038,218.06",63.4777
600461.SH,洪城水业,电力及公用事业,"6,389,778,485.74",17.292
600462.SH,*ST九有,通信,"1,348,693,500.00",40.8537
600463.SH,空港股份,房地产,"1,851,000,000.00",-15.3635
600466.SH,蓝光发展,房地产,"14,203,474,435.80",-33.2799
600467.SH,好当家,农林牧渔,"4,032,344,279.04",11.6794
600468.SH,百利电气,电力设备及新能源,"4,902,681,316.06",18.1081
600469.SH,风神股份,基础化工,"3,655,685,920.00",2.7235
600470.SH,*ST六化,基础化工,"2,112,480,000.00",-5.3738
600475.SH,华光环能,电力设备及新能源,"6,309,944,140.08",16.0281
600476.SH,湘邮科技,计算机,"1,649,356,800.00",-29.911
600477.SH,杭萧钢构,建筑,"7,990,365,794.81",35.0133
600478.SH,科力远,电子,"7,869,619,397.36",8.1818
600479.SH,千金药业,医药,"3,565,680,636.84",2.4007
600480.SH,凌云股份,汽车,"6,160,990,010.70",46.6778
600481.SH,双良节能,机械,"6,382,276,609.28",22.4663
600482.SH,中国动力,电力设备及新能源,"37,336,578,376.32",-13.6
600483.SH,福能股份,电力设备及新能源,"13,854,165,478.96",-11.4986
600485.SH,*ST信威,通信,"4,064,002,466.98",-54.5752
600486.SH,扬农化工,基础化工,"39,791,019,658.80",88.4045
600487.SH,亨通光电,通信,"32,999,771,738.45",-13.6666
600488.SH,天药股份,医药,"5,471,506,199.60",20.5426
600489.SH,中金黄金,有色金属,"42,171,619,306.80",2.7979
600490.SH,鹏欣资源,有色金属,"10,046,507,338.66",-2.3656
600491.SH,龙元建设,建筑,"8,184,205,059.25",-26.2611
600493.SH,凤竹纺织,纺织服装,"1,365,440,000.00",-9.8735
600495.SH,晋西车轴,机械,"5,062,319,812.34",0.2185
600496.SH,精工钢构,建筑,"9,017,677,083.52",55.58
600497.SH,驰宏锌锗,有色金属,"24,132,722,032.32",11.9724
600498.SH,烽火通信,通信,"27,966,650,725.00",-11.9058
600499.SH,科达制造,电力及公用事业,"12,822,371,317.91",56.8129
600500.SH,中化国际,基础化工,"14,493,078,978.00",2.2013
600501.SH,航天晨光,国防军工,"4,078,025,248.00",23.9437
600502.SH,安徽建工,建筑,"6,419,927,814.56",-5.0657
600503.SH,华丽家族,房地产,"5,688,129,500.00",12.1072
600505.SH,西昌电力,电力及公用事业,"2,654,051,400.00",-23.4525
600506.SH,香梨股份,农林牧渔,"1,528,766,135.55",1.4706
600507.SH,方大特钢,钢铁,"14,337,068,982.95",-1.5609
600508.SH,上海能源,煤炭,"7,407,859,500.00",12.3419
600509.SH,天富能源,电力及公用事业,"5,780,103,385.34",38.674
600510.SH,黑牡丹,综合,"7,099,304,269.50",3.8039
600511.SH,国药股份,医药,"35,084,389,407.00",73.1452
600512.SH,腾达建设,建筑,"4,684,785,297.76",5.3528
600513.SH,联环药业,医药,"2,960,541,003.60",32.8773
600515.SH,海航基础,房地产,"26,415,325,029.60",51.5695
600516.SH,方大炭素,钢铁,"25,233,583,539.84",-23.6349
600517.SH,国网英大,电力设备及新能源,"33,166,927,315.20",-29.6117
600518.SH,ST康美,医药,"13,379,687,905.75",-27.882
600519.SH,贵州茅台,食品饮料,"2,345,321,292,600.00",59.6621
600520.SH,文一科技,机械,"1,070,986,800.00",-37.4653
600521.SH,华海药业,医药,"46,387,450,618.83",104.5654
600522.SH,中天科技,通信,"33,696,953,606.75",33.4539
600523.SH,贵航股份,汽车,"5,793,781,215.60",5.7793
600525.SH,长园集团,电力设备及新能源,"8,330,845,469.76",7.5885
600526.SH,菲达环保,电力及公用事业,"2,496,165,304.32",-10.0592
600527.SH,江南高纤,纺织服装,"4,693,072,044.42",60.6607
600528.SH,中铁工业,建筑,"19,238,636,752.08",-23.678
600529.SH,山东药玻,医药,"30,200,562,837.72",84.6574
600530.SH,*ST交昂,医药,"2,191,800,000.00",-42.8862
600531.SH,豫光金铅,有色金属,"6,367,016,982.56",26.2782
600532.SH,宏达矿业,钢铁,"7,013,333,134.80",260.4775
600533.SH,栖霞建设,房地产,"3,286,500,000.00",-4.2196
600535.SH,天士力,医药,"22,402,586,851.49",-1.7549
600536.SH,中国软件,计算机,"37,468,076,364.32",5.7313
600537.SH,亿晶光电,电力设备及新能源,"6,058,250,230.20",65.5949
600538.SH,国发股份,基础化工,"2,702,814,896.70",15.0198
600539.SH,ST狮头,轻工制造,"1,690,500,000.00",8.2474
600540.SH,新赛股份,农林牧渔,"2,580,659,755.24",39.7959
600543.SH,莫高股份,食品饮料,"2,944,670,400.00",58.8918
600545.SH,卓郎智能,建筑,"6,539,174,832.75",-43.1631
600546.SH,山煤国际,煤炭,"17,386,140,347.80",26.2355
600547.SH,山东黄金,有色金属,"94,923,040,625.13",0.6518
600548.SH,深高速,交通运输,"17,422,527,044.17",-18.2421
600549.SH,厦门钨业,有色金属,"23,312,245,996.00",28.198
600550.SH,保变电气,电力设备及新能源,"9,373,379,963.20",65.2597
600551.SH,时代出版,传媒,"3,692,524,660.80",-10.9756
600552.SH,凯盛科技,电子,"5,064,550,939.89",14.3728
600555.SH,*ST海创,综合,"1,680,495,960.00",-36.7965
600556.SH,天下秀,传媒,"22,036,443,755.98",0.5091
600557.SH,康缘药业,医药,"6,100,745,881.02",-29.7975
600558.SH,大西洋,机械,"2,818,479,169.34",-2.7836
600559.SH,老白干酒,食品饮料,"27,555,697,405.24",177.2945
600560.SH,金自天正,机械,"1,972,553,310.00",1.7808
600561.SH,江西长运,交通运输,"1,288,679,904.00",-22.4315
600562.SH,国睿科技,国防军工,"20,354,049,997.60",14.4468
600563.SH,法拉电子,电子,"22,925,250,000.00",111.176
600565.SH,迪马股份,房地产,"7,020,527,418.16",-21.8856
600566.SH,济川药业,医药,"17,925,031,486.62",-11.7164
600567.SH,山鹰国际,轻工制造,"13,786,770,087.00",-20.4244
600568.SH,*ST中珠,医药,"2,790,017,553.40",-20
600569.SH,安阳钢铁,钢铁,"7,382,122,962.02",3.034
600570.SH,恒生电子,计算机,"98,332,467,211.72",58.2721
600571.SH,信雅达,计算机,"3,215,510,780.28",-22.1167
600572.SH,康恩贝,医药,"12,616,424,546.00",-23.0894
600573.SH,惠泉啤酒,食品饮料,"2,775,000,000.00",67.8604
600575.SH,淮河能源,煤炭,"8,899,537,838.85",-6.9347
600576.SH,祥源文化,传媒,"2,205,072,576.04",-27.1984
600577.SH,精达股份,电力设备及新能源,"5,898,713,936.37",16.7745
600578.SH,京能电力,电力及公用事业,"20,712,474,782.99",2.1105
600579.SH,克劳斯,机械,"3,649,162,825.21",-25.2632
600580.SH,卧龙电驱,电力设备及新能源,"19,148,279,459.04",23.3453
600581.SH,八一钢铁,钢铁,"5,794,353,948.60",6.1798
600582.SH,天地科技,机械,"12,829,625,565.20",0.1873
600583.SH,海油工程,石油石化,"19,453,961,120.00",-39.6017
600584.SH,长电科技,电子,"63,650,148,579.05",80.6642
600585.SH,海螺水泥,建材,"257,574,865,257.72",-2.5823
600586.SH,金晶科技,建材,"7,901,098,100.00",93.392
600587.SH,新华医疗,医药,"5,860,693,072.22",1.6413
600588.SH,用友网络,计算机,"139,844,407,449.92",96.7521
600589.SH,广东榕泰,基础化工,"2,316,269,494.49",-39.5221
600590.SH,泰豪科技,电力设备及新能源,"4,749,066,163.24",-4.1976
600592.SH,龙溪股份,机械,"4,167,343,745.53",-32.025
600593.SH,大连圣亚,消费者服务,"2,393,104,000.00",-57.248
600594.SH,益佰制药,医药,"4,133,861,028.00",15.2343
600595.SH,*ST中孚,有色金属,"4,765,774,458.51",10.4545
600596.SH,新安股份,基础化工,"8,773,595,177.92",11.5186
600597.SH,光明乳业,食品饮料,"20,338,737,524.49",32.0623
600598.SH,北大荒,农林牧渔,"32,353,774,343.80",91.4158
600599.SH,*ST熊猫,综合金融,"791,820,000.00",-54.6578
600600.SH,青岛啤酒,食品饮料,"112,699,645,635.81",95.8345
600601.SH,方正科技,计算机,"8,582,024,607.64",6.8306
600602.SH,云赛智联,计算机,"6,786,534,512.39",-32.5667
600603.SH,广汇物流,房地产,"6,071,439,671.01",5.7354
600604.SH,市北高新,房地产,"10,361,999,124.75",-25.0786
600605.SH,汇通能源,商贸零售,"1,772,555,441.76",8.5985
600606.SH,绿地控股,房地产,"71,305,384,696.10",-11.9568
600608.SH,ST沪科,钢铁,"1,354,909,136.92",-9.2511
600609.SH,金杯汽车,汽车,"7,198,491,063.42",38.6364
600610.SH,ST毅达,建筑,"4,024,166,465.36",55.5215
600611.SH,大众交通,交通运输,"7,012,657,621.44",-11.4345
600612.SH,老凤祥,商贸零售,"18,053,286,627.75",-4.5312
600613.SH,神奇制药,医药,"2,474,135,938.48",-32.8255
600614.SH,*ST鹏起,有色金属,"1,187,663,910.87",-54.6012
600615.SH,丰华股份,有色金属,"1,255,976,993.44",-41.6084
600616.SH,金枫酒业,食品饮料,"7,325,604,202.50",183.2525
600617.SH,国新能源,电力及公用事业,"4,782,405,189.94",-1.8868
600618.SH,氯碱化工,基础化工,"6,627,972,481.68",-0.5896
600619.SH,海立股份,家电,"5,262,710,645.04",-10.7979
600620.SH,天宸股份,综合,"4,284,865,185.12",-3.2434
600621.SH,华鑫股份,非银行金融,"21,907,570,379.80",34.9952
600622.SH,光大嘉宝,房地产,"5,068,936,658.76",-12.193
600623.SH,华谊集团,基础化工,"11,378,904,495.53",-12.4379
600624.SH,复旦复华,综合,"5,443,460,479.50",-17.7037
600626.SH,申达股份,综合,"3,409,165,264.00",-32.8702
600628.SH,新世界,商贸零售,"5,000,346,718.32",-17.72
600629.SH,华建集团,建筑,"4,207,145,853.04",-8.1173
600630.SH,龙头股份,纺织服装,"2,502,434,806.33",-22.3979
600633.SH,浙数文化,传媒,"10,428,410,863.53",-11.7393
600634.SH,*ST富控,综合,"472,100,306.42",-47.7707
600635.SH,大众公用,电力及公用事业,"11,251,202,286.95",-12.5817
600636.SH,国新文化,消费者服务,"6,024,709,209.80",33.7437
600637.SH,东方明珠,传媒,"30,047,601,768.80",-3.4918
600638.SH,新黄浦,房地产,"5,286,164,770.10",11.8234
600639.SH,浦东金桥,房地产,"12,225,325,653.66",-5.917
600640.SH,号百控股,传媒,"9,842,758,777.80",-51.9557
600641.SH,万业企业,房地产,"18,583,849,837.60",22.6198
600642.SH,申能股份,电力及公用事业,"25,837,321,542.16",-6.0383
600643.SH,爱建集团,综合金融,"12,099,541,491.92",-19.7588
600644.SH,乐山电力,电力及公用事业,"3,332,700,079.21",10.7335
600645.SH,中源协和,医药,"9,171,798,244.00",15.7708
600647.SH,同达创业,综合,"1,978,621,281.00",4.1758
600648.SH,外高桥,房地产,"14,209,612,670.71",-18.6125
600649.SH,城投控股,房地产,"13,786,187,205.30",-3.5704
600650.SH,锦江投资,交通运输,"4,231,942,726.86",-8.8667
600651.SH,*ST飞乐,家电,"8,599,106,091.45",-22.3982
600652.SH,ST游久,传媒,"1,507,193,331.38",-21.9828
600653.SH,申华控股,汽车,"3,503,484,570.60",-11.7647
600654.SH,ST中安,计算机,"2,155,475,266.56",-11.5789
600655.SH,豫园股份,商贸零售,"31,339,832,604.48",6.4538
600657.SH,信达地产,房地产,"11,493,070,737.85",3.4903
600658.SH,电子城,房地产,"5,984,429,990.75",3.5359
600660.SH,福耀玻璃,汽车,"109,624,764,827.31",97.1415
600661.SH,昂立教育,消费者服务,"4,220,864,265.90",-14.2108
600662.SH,强生控股,交通运输,"8,648,103,588.11",81.5518
600663.SH,陆家嘴,房地产,"37,147,993,075.07",-17.0129
600664.SH,哈药股份,医药,"8,022,256,243.20",-15.5673
600665.SH,天地源,房地产,"2,721,985,941.15",-11.5219
600666.SH,ST瑞德,机械,"1,521,884,537.60",-43.6364
600667.SH,太极实业,电子,"19,650,754,360.74",16.4872
600668.SH,尖峰集团,综合,"4,786,206,047.48",-10.3093
600671.SH,*ST目药,医药,"1,052,169,566.40",-29.8701
600673.SH,东阳光,有色金属,"15,220,181,157.95",-50.6836
600674.SH,川投能源,电力及公用事业,"44,021,442,570.00",5.111
600675.SH,中华企业,房地产,"20,665,898,504.28",-24.7558
600676.SH,交运股份,汽车,"4,916,196,272.32",11.426
600677.SH,*ST航通,国防军工,"1,570,593,017.00",-65.4817
600678.SH,四川金顶,建材,"2,135,818,800.00",-21.6389
